store_id,block_id,mall_id,external_mall_id,sales,engagement,traffic,cost,TOPSIS_Closeness,Rank
5067.0,5008,17.0,14,0.5732019261493546,0.1480004376554564,0.012511700862502223,0.8436241596946269,0.46358338849280206,57
2118.0,6869,5.0,33,0.2697397096094684,0.556049963254501,0.09497007809132332,0.06005427301522586,0.46327854758767867,58
11535.0,6256,61.0,25,0.24546626181521689,0.5787477181159478,0.11398542187879834,0.0265103932212018,0.4613012812542172,59
277.0,7737,0.0,13,0.2594842595743252,0.564733661836464,0.10933929092961099,0.029823343977767217,0.46031407258156276,60
5438.0,421,12.0,15,0.46923431778396507,0.3941380040584698,0.09330747152281588,0.03752634330121384,0.460236378226416,61
11449.0,6252,61.0,25,0.25138080527542883,0.5574901380507329,0.0679706469276968,0.05342901684358198,0.4602342939284007,62
10281.0,6097,57.0,23,0.36874102681395665,0.44224061931297975,0.011633295198036443,0.1223991541792409,0.45958136533677996,63
9984.0,5721,59.0,28,0.33004089495558003,0.47152541866612746,0.050124086434017515,0.17909075393788726,0.4584535606992522,64
1887.0,7316,6.0,30,0.24472147756306797,0.5614392966114695,0.1057725013047918,0.06321753531809382,0.45638246291743184,65
6008.0,4919,14.0,7,0.2610436458656057,0.535923196113467,0.06964938976668492,0.08173388876082986,0.45530373006547753,66
452.0,7222,1.0,19,0.7683223435370304,0.06305257000989466,0.05764684596046014,0.1296582779602426,0.45324848146815394,67
9391.0,11315,54.0,18,0.2543009214267878,0.5607031595990515,0.14006943154157336,0.01964023712791368,0.4528444361060628,68
1693.0,7342,6.0,30,0.8316423274969857,0.0183091723514244,0.10451592342313955,0.02725407163998954,0.4522473647938463,69
9912.0,5875,59.0,28,0.28326393509061776,0.5043598906681415,0.04053058513917739,0.08984049939872675,0.4522344126238569,70
5703.0,4430,15.0,17,0.2665994321719881,0.5182453748534129,0.05496453978983705,0.07047633129721277,0.4500521717862951,71
5601.0,481,12.0,15,0.40999130140185225,0.4131454392252629,0.06666230516116896,0.038288702158660974,0.44977344604544905,72
1388.0,4581,4.0,10,0.31520327483200805,0.4681456771547068,0.04226218755876815,0.13755536802889923,0.44966480583688434,73
1850.0,7404,6.0,30,0.8165683955200785,0.015942655224181198,0.08332063721531936,0.025615200551529268,0.44916011391439964,74
2106.0,6904,5.0,33,0.7924962557693224,0.029618886263155123,0.07312965544074126,0.03949401643856242,0.4470514095651218,75
22.0,7666,0.0,13,0.24640918218036525,0.5226798113728841,0.06087677449433345,0.10786611759647481,0.4470086041814442,76
2085.0,6808,5.0,33,0.5787467381958529,0.24318163280076927,0.07507370510069966,0.1095283240004847,0.4454147731668282,77
4715.0,2928,19.0,12,0.26370346307378834,0.5345006022132497,0.13275627353375902,0.03097572351900416,0.44537391577976077,78
314.0,7544,0.0,13,0.24428246265934808,0.5256780951559357,0.07156627780567543,0.057654454406661566,0.4433709207551618,79
12373.0,11541,68.0,32,0.3023625498866467,0.5240548031882,0.2560148687063617,0.0724850987645607,0.44289235114750947,80
9881.0,5803,59.0,28,0.7387369068547309,0.03694167526364096,0.04129813602655976,0.2037014379672997,0.44288084232262787,81
12266.0,11446,68.0,32,0.2674998259671483,0.5313036442476489,0.1653659997733552,0.0204938519360986,0.44089722724124025,82
2165.0,6794,5.0,33,0.5424167578128163,0.27123899779367716,0.10132229518932956,0.11768880231584843,0.4404388820089767,83
4436.0,6658,26.0,22,0.2815815702810357,0.5244747023450511,0.20380798541524933,0.03548845999965738,0.4391274888813127,84
5509.0,416,12.0,15,0.7798453637680718,0.02842351840566119,0.13232494430291575,0.041890295174901386,0.43910270737203294,85
10.0,7637,0.0,13,0.30583532176579853,0.46892135553437714,0.06105319197442328,0.04930285971973935,0.43890674567697036,86
5289.0,1777,20.0,16,0.7346425854754306,0.0640461486152803,0.08793352754913861,0.03290490595922328,0.4373947931894293,87
5630.0,422,12.0,15,0.27901189765291357,0.3038526870162026,0.013538399088409762,0.9999999999999999,0.4373054448157419,88
60.0,7649,0.0,13,0.2566343888720032,0.512869379894876,0.12468090264656018,0.07856706678745957,0.4366852287289668,89
4762.0,5153,17.0,14,0.23406193052149044,0.5081826150592285,0.058577335365884796,0.08327274951160625,0.4351052346106262,90
1312.0,4493,4.0,10,0.733389079933724,0.04563949458804232,0.07342015115084621,0.03892942018092122,0.4339858066404498,91
11052.0,2276,62.0,24,0.24750663615924176,0.502604346042887,0.06844034124470039,0.05130982559075253,0.43387204623793685,92
9855.0,5782,59.0,28,0.2531337573877355,0.5114255897796292,0.11819659775612619,0.02216502378160496,0.4322494868386737,93
1920.0,6744,5.0,33,0.2933014595716076,0.48216986229230285,0.13150805101242563,0.0381553930101526,0.43159315809285315,94
4782.0,5137,17.0,14,0.7406451783234422,0.052372056898131916,0.14776484539980042,0.024456682850307384,0.43132807251425603,95
11516.0,6328,61.0,25,0.3792410135168517,0.3841591005959034,0.03332783752133233,0.04059579403626284,0.4299346175490194,96
5331.0,1653,20.0,16,0.7194663640600145,0.051520931179072124,0.11002869290805933,0.04852206793211473,0.42860270306668935,97
592.0,7170,1.0,19,0.565090841530067,0.1567178593387087,0.03694339432635994,0.25521895524100296,0.42322272224434804,98
11041.0,2240,62.0,24,0.27837932376150176,0.44284110096940016,0.05535014850891298,0.10656276526307626,0.42162051920663646,99
7196.0,1224,35.0,36,0.28066918521777373,0.4185761349872038,0.13993591985385617,0.4144012784201329,0.42154226688839636,100
11256.0,6488,64.0,26,0.24547613916550293,0.47551114990217813,0.07129657229708372,0.055979703056473616,0.42068348879873035,101
11552.0,6225,61.0,25,0.2938110775835875,0.3784077128859514,0.08441996383033057,0.48169700921241265,0.4200758926151708,102
11075.0,2295,62.0,24,0.3666071778031019,0.3525385123247029,0.023906371694546194,0.12011757629309075,0.41754313294451095,103
4850.0,5070,17.0,14,0.2539246198937993,0.48498710095737924,0.15475183599662753,0.04738486408447417,0.4171176796604513,104
11356.0,6498,64.0,26,0.4331742156108568,0.32417313579649126,0.08028554854731991,0.009648040847800087,0.41682983461016315,105
9243.0,11302,54.0,18,0.22133159748829076,0.4814534093559256,0.08756805306642346,0.09970991907381248,0.4160802947160513,106
9941.0,5675,59.0,28,0.36304643838878925,0.4039694360412939,0.18556765732917552,0.06474433352061867,0.4152251968943884,107
1205.0,4561,4.0,10,0.27512215254185923,0.4361229221106744,0.08908114556455088,0.13219847045137745,0.4145491603935167,108
5827.0,4332,15.0,17,0.17335236129368867,0.4535117448372153,0.015258005432880117,0.3545830176270432,0.4140232474470936,109
118.0,7546,0.0,13,0.5888530956698105,0.08764311199393104,0.021009582347015093,0.27392275521997506,0.4139176830840317,110
2001.0,6963,5.0,33,0.2446736797389038,0.46755422239020816,0.09657861008961177,0.05609914170314583,0.4135418199261962,111
5544.0,515,12.0,15,0.44525253509411744,0.26953370685393724,0.041196473820231595,0.14372351892069504,0.4118813741315422,112
1308.0,4714,4.0,10,0.2911930039870593,0.45138977557695925,0.16130214307851348,0.02226761406334126,0.4117348656267452,113
5345.0,1693,20.0,16,0.4414386020146335,0.21736885700729397,0.14571911732546203,0.6114570377971185,0.4104443250882938,114
5405.0,494,12.0,15,0.6253863317012848,0.08051532380638363,0.06520451766066664,0.06696422800659423,0.4101398336385706,115
11516.0,6328,61.0,25,0.3260027780045557,0.3841591005959034,0.04681635060116204,0.04059579403626284,0.40909998761633726,116
104.0,7746,0.0,13,0.31378822553081426,0.4293799401624546,0.16732142121990135,0.022780081949711813,0.40865664091146053,117
11517.0,6349,61.0,25,0.23499264913762427,0.2729656048701638,0.02885652146468308,0.9687387167538258,0.40801692673203943,118
335.0,7622,0.0,13,0.23776354316152432,0.44413785814254625,0.04793511995430573,0.07004249711588997,0.4076136414764851,119
4737.0,5082,17.0,14,0.6905085107779032,0.02919524885604227,0.19572941036931815,0.023044233211698607,0.4061892096152947,120
570.0,7171,1.0,19,0.40128010762431754,0.2515822403075216,0.03899334043537839,0.4042405881976413,0.40564737429738434,121
5697.0,4319,15.0,17,0.29362801074914024,0.39651393345431896,0.053295635792880686,0.08068458858410789,0.4045595540411862,122
71.0,7652,0.0,13,0.5905861756920929,0.12775021866117545,0.13297613363934277,0.08446910379953106,0.40452946165759157,123
6058.0,34,14.0,7,0.5975377737354988,0.09762201545649742,0.0985513828801721,0.11933381297994473,0.4038410876114757,124
2122.0,6810,5.0,33,0.256192608194387,0.43144231606806377,0.07144132822635613,0.05239330914036512,0.40370993020351215,125
5938.0,36,14.0,7,0.25269723860771304,0.43592158998547187,0.08188476470161754,0.061205157117207656,0.4036860484619567,126
9222.0,11252,54.0,18,0.2807717678114573,0.38174185068882216,0.03420343152170486,0.2007056978071266,0.4032926210997917,127
10236.0,6084,57.0,23,0.26369156763071727,0.37956087332904953,0.02073289698873465,0.27111203226840175,0.4030026746134491,128
11057.0,2224,62.0,24,0.21611063384998708,0.4382435439090973,0.13057953759451663,0.32535610068237947,0.4028816614549343,129
1272.0,4681,4.0,10,0.6358811336741207,0.04835474350416971,0.09342954330657326,0.04770988687955897,0.4023173137681239,130
11314.0,6499,64.0,26,0.29361720017578985,0.3858964989666181,0.048622381913058225,0.10971389553143382,0.40208226880651055,131
5718.0,4305,15.0,17,0.2491510137411261,0.45410339629435253,0.14373211016198273,0.04222944180469936,0.40186670490162824,132
6046.0,890,14.0,7,0.5764689406489506,0.13113716644447548,0.12880783825053835,0.10644389352323233,0.4017690231065374,133
5229.0,1725,20.0,16,0.27085088997765955,0.42379983113490033,0.12482701255365677,0.11597972425842099,0.4015273532057104,134
11350.0,6422,64.0,26,0.6062999320400555,0.06782398525823173,0.07744133885279436,0.10485013598313243,0.4007798705013948,135
11350.0,6422,64.0,26,0.6149982049169189,0.06782398525823173,0.11595545449083092,0.10485013598313243,0.39990355162520885,136
1479.0,4638,4.0,10,0.6509378178609273,0.021068316165958882,0.11109348658486144,0.049666815681717644,0.399659040948788,137
6003.0,4901,14.0,7,0.23464282372098327,0.43975584845877325,0.08101840804142352,0.05490277655209742,0.39933372742796497,138
12281.0,11643,68.0,32,0.2550234342001817,0.3934772510261515,0.05468758532262136,0.23601488445081545,0.3991626691792164,139
4776.0,5172,17.0,14,0.23971320286042117,0.2515822403075216,0.037130727739061814,0.9514327983120036,0.3990577472056574,140
11175.0,6545,64.0,26,0.2528202927593503,0.40116058111875214,0.05456788266093443,0.18462709935849492,0.3986649834105082,141
5915.0,51,14.0,7,0.49707599475957653,0.23378668859096022,0.1713836761105298,0.05459739451668383,0.3974242602678356,142
10953.0,2222,62.0,24,0.2698432589544443,0.4077195430176852,0.0834819664189933,0.0799423187991606,0.39724796723410005,143
4681.0,2913,19.0,12,0.2623898258598394,0.4511603095588491,0.2711700143936882,0.16934807469105098,0.3964415421222651,144
10984.0,2294,62.0,24,0.32189933046276464,0.3285623527330336,0.01726189329111296,0.18764242761375483,0.39614639120109396,145
5027.0,5225,17.0,14,0.2647031509543742,0.4264790131482372,0.1288722630922674,0.02424685678510312,0.3950588591804421,146
10064.0,6122,57.0,23,0.5499619343063757,0.13693100903548233,0.09996546691070557,0.0676406273807611,0.39501059545144007,147
11548.0,6200,61.0,25,0.26222599225658433,0.44799240369771687,0.22976027658519235,0.08768337239338016,0.3949260899624707,148
10268.0,6082,57.0,23,0.27894295666116425,0.3927472161194362,0.07376034719045826,0.07332672581552425,0.3945254039039833,149
5028.0,5228,17.0,14,0.2385905952498798,0.3941380040584698,0.09076060239628159,0.31762348721204275,0.3943875277426932,150
5969.0,23,14.0,7,0.5831828096111195,0.09227617431583686,0.09540421548330762,0.028810596110016334,0.3937695209357366,151
1706.0,7341,6.0,30,0.5477765202517926,0.13693100903548233,0.12916205810464332,0.1259293162235172,0.3935809811869151,152
10057.0,6011,57.0,23,0.25686073826803496,0.4175171493136253,0.10748097894860002,0.06033357460617057,0.3929959230631303,153
507.0,7167,1.0,19,0.6014509039033257,0.050578613418684505,0.0714535830742825,0.030967221978220407,0.39264921450753376,154
11061.0,2310,62.0,24,0.24564797874981645,0.42435564233174333,0.09703451575347811,0.026242535217131487,0.39212539647565753,155
5947.0,61,14.0,7,0.24103655779565183,0.3993218500130497,0.06347501644685875,0.1715612912093849,0.39181835623718697,156
441.0,7231,1.0,19,0.24773140966898083,0.42660511457379974,0.12191327354137418,0.04767060026298469,0.3915459778548555,157
53.0,7576,0.0,13,0.24811368891146524,0.42505028320995425,0.11860036726871416,0.029352123032534868,0.39045849026122803,158
11244.0,6471,64.0,26,0.3157224469852748,0.294533308782484,0.04404856298802624,0.39700722438814123,0.3900179420253218,159
4864.0,5174,17.0,14,0.29674675818514673,0.30172254341992405,0.07734963491065874,0.5027627116228364,0.38983427271763843,160
11557.0,6254,61.0,25,0.27095941089034364,0.41877345593934,0.15732285108346397,0.014186624662302626,0.3892490052588143,161
10297.0,5937,57.0,23,0.6423107250284025,0.017521087662383528,0.1730191106855552,0.008531820537863555,0.3888119962292628,162
5843.0,4266,15.0,17,0.4706191270796024,0.17652226674069574,0.08065259531309905,0.24280669930499318,0.38857112003699834,163
1304.0,4719,4.0,10,0.2158955781519351,0.3502326506220755,0.09344359462821233,0.5847124145360075,0.388194534910057,164
7174.0,1084,35.0,36,0.2518996793272506,0.39688606697415074,0.061725717556492005,0.0569360758372469,0.3881387895230423,165
12341.0,10980,68.0,32,0.4951286267052998,0.15237795760689704,0.052037092257480634,0.13448687841416523,0.38801626829507085,166
2034.0,6895,5.0,33,0.24703510571957496,0.33923417430423464,0.020919353001998243,0.3740076781012991,0.38692921062884955,167
9945.0,5683,59.0,28,0.3430088722803814,0.33421625929535936,0.09131405650851786,0.0327489028765287,0.3869176090220671,168
548.0,7224,1.0,19,0.2773851419957507,0.3639775524049394,0.036592647679493384,0.07968912217056376,0.3868769002648232,169
306.0,7527,0.0,13,0.5384785282032645,0.0816261479395079,0.061490247660690917,0.19217705672676927,0.3858670699770162,170
11356.0,6498,64.0,26,0.3705780082846006,0.32417313579649126,0.13911936207975387,0.009648040847800087,0.3852269531107069,171
45.0,7722,0.0,13,0.2554274978016498,0.41359267299389335,0.12960725410090343,0.010070814653594372,0.3850759074767071,172
11146.0,6525,64.0,26,0.19550487114472925,0.3172818531666542,0.027794865054824654,0.6675501473353345,0.3849698465609251,173
2102.0,6929,5.0,33,0.23836879051773385,0.37025991363018596,0.02727963788694904,0.19197152233174758,0.384419152726201,174
5856.0,4349,15.0,17,0.2643165940934986,0.38566171540300803,0.07598771156485924,0.02757230117606167,0.38368079009386025,175
9291.0,11314,54.0,18,0.35617404998782864,0.2866369363118531,0.06203905092265302,0.16612666843551502,0.38336673460550325,176
1425.0,4544,4.0,10,0.5709406919043969,0.03667942645296705,0.032712928241236415,0.02866008778496261,0.38311858656110714,177
5852.0,4363,15.0,17,0.4483410486001151,0.20054967277987115,0.06721160812918343,0.12107135895768881,0.38309606927277673,178
11282.0,6519,64.0,26,0.2636013266949565,0.3753806667228187,0.0706753170806918,0.08453392353958328,0.38247512226842645,179
457.0,7232,1.0,19,0.24650955081176104,0.41644108322595685,0.1386925559451965,0.012291956078923284,0.38227789441510296,180
10229.0,6137,57.0,23,0.24224396982663185,0.39805828756162087,0.07675124312840108,0.030352316255468,0.3820163688048722,181
710.0,7062,1.0,19,0.4332328880365409,0.2467407238027724,0.13823758639777184,0.06280651456943667,0.38126678070788983,182
1255.0,4667,4.0,10,0.2514986487790591,0.39210149314774195,0.10925466502584186,0.06093235700886553,0.3791455581645283,183
5602.0,497,12.0,15,0.5928350996891634,0.056414736122521666,0.1870855255456318,0.03042759230056612,0.378994969331617,184
11589.0,6236,61.0,25,0.2621791933377358,0.3536705614452974,0.07540165449228974,0.20990951464044832,0.3787786879127557,185
5576.0,633,12.0,15,0.2509667723037846,0.242078522724125,0.028635948980804727,0.7204593915961174,0.3776974706439285,186
7182.0,1153,35.0,36,0.6005345760244822,0.03283497048372605,0.17387264399080357,0.02312926499174734,0.37762617716008245,187
11085.0,2252,62.0,24,0.3253822068190464,0.3240784122838639,0.1251797198720761,0.12716858329744765,0.37602076100819637,188
5441.0,597,12.0,15,0.45474816788421446,0.19048691298568657,0.09267791057850962,0.0537964470267057,0.3754696789082837,189
1300.0,4573,4.0,10,0.5740558225788848,0.03261079811951676,0.10841358304230306,0.03405079909690464,0.37518049529198194,190
12069.0,11527,68.0,32,0.3420192509917894,0.32253766569476366,0.1383204565905407,0.03852882821372888,0.3750678111787054,191
12240.0,11650,68.0,32,0.25827763704152035,0.3721722132236933,0.09413729543249809,0.06862806194749231,0.37490417215948657,192
5902.0,17,14.0,7,0.24855167750427218,0.40680962750299854,0.2044569708433535,0.11181458045511333,0.37442791370087436,193
12269.0,11345,68.0,32,0.2547880573276177,0.3737431648649035,0.0827029301622778,0.03211650228269102,0.374355799188502,194
1952.0,6953,5.0,33,0.2528501262049174,0.39588358483909364,0.14193026835275216,0.012860910158371881,0.374315863065396,195
7063.0,1309,35.0,36,0.5131401188158988,0.07890148497146723,0.04710596572239069,0.10717981638749466,0.3737319370333036,196
5967.0,4882,14.0,7,0.491014962436523,0.11000961975485568,0.06312368805674078,0.15285680558413553,0.37363892538553956,197
11344.0,6518,64.0,26,0.18097052555009352,0.416005781410557,0.06264092184094673,0.024509639988563717,0.3731623449860167,198
9342.0,11136,54.0,18,0.5447722825355712,0.07255872303888886,0.11786341170706419,0.05226537043556705,0.3731375138464003,199
6033.0,4843,14.0,7,0.25935178753436405,0.3333968525471962,0.06453133416094987,0.24815198352658094,0.37292365776008785,200
1487.0,4467,4.0,10,0.5415243186902913,0.02397625818312619,0.03924859272452563,0.11926821022960225,0.372854471527853,201
663.0,7163,1.0,19,0.33766333256720815,0.1538297165925856,0.011735922937631042,0.6572176040350077,0.37275596894201385,202
1945.0,6947,5.0,33,0.5315187285518868,0.04336192170914593,0.03362066909888746,0.079364458197509,0.37257496683875657,203
1212.0,4718,4.0,10,0.2681295439657273,0.3589685581510502,0.08261061382702237,0.03135791867940089,0.37222510140960136,204
1382.0,4709,4.0,10,0.2825350134596431,0.20026216535718017,0.0327264171254084,0.7157830715317287,0.3719360894953504,205
303.0,7656,0.0,13,0.32532859376227197,0.10362231081789543,0.06419660975840513,0.9126330232547851,0.3712653526768294,206
1829.0,7479,6.0,30,0.24757942418800852,0.29149785415778706,0.029629890280785796,0.437200083348071,0.37049538684963884,207
12347.0,11644,68.0,32,0.2564238813312818,0.3689605501889747,0.10156099410697163,0.01304198078241421,0.36904151888916525,208
5584.0,469,12.0,15,0.2528901057177295,0.37176705438550467,0.1089604379483135,0.030953586038498116,0.36883733506740257,209
444.0,7081,1.0,19,0.4985990387619959,0.11454476418564224,0.09884268323344564,0.05078805895319882,0.3686090547709133,210
5353.0,1887,20.0,16,0.2569474343136873,0.40409001020712093,0.22785740331029763,0.026698715455131982,0.3683824365411602,211
5101.0,1782,20.0,16,0.28208016755383736,0.3291384848352395,0.06294084513849016,0.04119531852236024,0.3674812155387799,212
5333.0,1628,20.0,16,0.2637878733628029,0.3325335490089529,0.028678498951052726,0.0240033356889002,0.36734568255294975,213
11281.0,6516,64.0,26,0.2701615939715317,0.35387729844581006,0.10006142629477702,0.015233454808997083,0.36727243137852705,214
340.0,7664,0.0,13,0.2699272594654075,0.30820298027620807,0.13108273810768029,0.40351031771929147,0.3666363126744627,215
741.0,3973,1.0,19,0.24393432527764614,0.3444471378367107,0.04669529206493617,0.09741339402000865,0.36655893860101135,216
9905.0,5698,59.0,28,0.30832185240618887,0.3508010518781815,0.19061232050994836,0.01863959996997107,0.36650033878414173,217
5883.0,33,14.0,7,0.3310729719281767,0.27556358374226053,0.04280404883188549,0.050091634853144065,0.36645004691098115,218
11359.0,6555,64.0,26,0.2688702175018385,0.2661855136673748,0.02938614563263591,0.4056455010017619,0.3649783878553086,219
5255.0,1817,20.0,16,0.251167350689325,0.3491012786951129,0.08050698025471353,0.03620665113846634,0.3626785733741657,220
2033.0,6743,5.0,33,0.2859444819897152,0.30601262283061087,0.0941030747239311,0.19967279706489907,0.3625556762384267,221
11516.0,6326,61.0,25,0.27193973833918766,0.3285623527330336,0.07152904956402006,0.04059579403626284,0.3623597130779768,222
149.0,7611,0.0,13,0.26140161985382787,0.3079825572538855,0.04046752079427314,0.1796197378254756,0.36226164776305264,223
7245.0,1200,35.0,36,0.28479713518264366,0.11202765053027745,0.03262259104704464,0.8780435535566876,0.36203966609663957,224
10955.0,2253,62.0,24,0.3514246304515113,0.24760301554974995,0.04360617253725482,0.02482809182004572,0.36196716333785234,225
7140.0,1211,35.0,36,0.27892472982492295,0.3444471378367107,0.15494026493511964,0.09136363833777385,0.3615042900775725,226
1210.0,4577,4.0,10,0.42647905000259956,0.11823673017658703,0.09323407086948246,0.3905286415405199,0.3610765976879727,227
4398.0,6657,26.0,22,0.24942754771313544,0.3735129148349284,0.16603098750114098,0.038904155464007925,0.3603397724697069,228
9426.0,11297,54.0,18,0.27039242331671454,0.3313655501042707,0.0847522026378185,0.02481925478776971,0.3602394516255036,229
